form_id	lexeme_id	root_id	form_raw	form_nfc	form_vocalized	form_unvocalized	form_stripped	form_vocalized_variants	form_unvocalized_variants	pos	finiteness	tense	aspect	mood	person	number	gender	voice	binyan	canonical_cell	is_past_cell	unimorph_tag_raw	is_syncretic	syncretism_group	is_syncretic_unvocalized	syncretism_group_unvocalized	plene_consistent	wiktionary_corroborated	ud_attested	is_attested	is_generated	source_primary	source_ids	confidence	quality_tier	quality_flags
SYN-LX-1920a15c7b.PST.3PL	SYN-LX-1920a15c7b	SYN-RT-014e9a0537	הִתְסַכְּנוּ	הִתְסַכְּנוּ	הִתְסַכְּנוּ	התסכנו	התסכנו			V	FIN	PST	NA	IND	3	PL	NA	NA	HITPAEL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HITPAEL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.1SG	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנַתְתִּי	צָנַתְתִּי	צָנַתְתִּי	צנתתי	צנתתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PAAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.2MSG	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנַתְתָּ	צָנַתְתָּ	צָנַתְתָּ	צנתת	צנתת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PAAL	PST.2MSG	True		False		True	SYN-LX-19263516fd:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.2FSG	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנַתְתְּ	צָנַתְתְּ	צָנַתְתְּ	צנתת	צנתת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PAAL	PST.2FSG	True		False		True	SYN-LX-19263516fd:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.3MSG	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנַת	צָנַת	צָנַת	צנת	צנת			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.3FSG	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנְתָה	צָנְתָה	צָנְתָה	צנתה	צנתה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PAAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.1PL	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנַתְנוּ	צָנַתְנוּ	צָנַתְנוּ	צנתנו	צנתנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PAAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.2MPL	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צְנַתְתֶּם	צְנַתְתֶּם	צְנַתְתֶּם	צנתתם	צנתתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PAAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.2FPL	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צְנַתְתֶּן	צְנַתְתֶּן	צְנַתְתֶּן	צנתתן	צנתתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PAAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-19263516fd.PST.3PL	SYN-LX-19263516fd	SYN-RT-e43a18bdb1	צָנְתוּ	צָנְתוּ	צָנְתוּ	צנתו	צנתו			V	FIN	PST	NA	IND	3	PL	NA	NA	PAAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.1SG	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדַרְתִּי	שָׁדַרְתִּי	שָׁדַרְתִּי	שדרתי	שדרתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PAAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.2MSG	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדַרְתָּ	שָׁדַרְתָּ	שָׁדַרְתָּ	שדרת	שדרת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PAAL	PST.2MSG	True		False		True	SYN-LX-193576b91f:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.2FSG	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדַרְתְּ	שָׁדַרְתְּ	שָׁדַרְתְּ	שדרת	שדרת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PAAL	PST.2FSG	True		False		True	SYN-LX-193576b91f:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.3MSG	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדַר	שָׁדַר	שָׁדַר	שדר	שדר			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.3FSG	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדְרָה	שָׁדְרָה	שָׁדְרָה	שדרה	שדרה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PAAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.1PL	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדַרְנוּ	שָׁדַרְנוּ	שָׁדַרְנוּ	שדרנו	שדרנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PAAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.2MPL	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שְׁדַרְתֶּם	שְׁדַרְתֶּם	שְׁדַרְתֶּם	שדרתם	שדרתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PAAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.2FPL	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שְׁדַרְתֶּן	שְׁדַרְתֶּן	שְׁדַרְתֶּן	שדרתן	שדרתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PAAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-193576b91f.PST.3PL	SYN-LX-193576b91f	SYN-RT-d9e39aa3a5	שָׁדְרוּ	שָׁדְרוּ	שָׁדְרוּ	שדרו	שדרו			V	FIN	PST	NA	IND	3	PL	NA	NA	PAAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.1SG	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּטְתִּי	זֻנַּטְתִּי	זֻנַּטְתִּי	זנטתי	זנטתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PUAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.2MSG	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּטְתָּ	זֻנַּטְתָּ	זֻנַּטְתָּ	זנטת	זנטת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PUAL	PST.2MSG	True		False		True	SYN-LX-1935f25d3b:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.2FSG	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּטְתְּ	זֻנַּטְתְּ	זֻנַּטְתְּ	זנטת	זנטת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PUAL	PST.2FSG	True		False		True	SYN-LX-1935f25d3b:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.3MSG	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּט	זֻנַּט	זֻנַּט	זנט	זנט			V	FIN	PST	NA	IND	3	SG	MASC	NA	PUAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.3FSG	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנְּטָה	זֻנְּטָה	זֻנְּטָה	זנטה	זנטה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PUAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.1PL	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּטְנוּ	זֻנַּטְנוּ	זֻנַּטְנוּ	זנטנו	זנטנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PUAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.2MPL	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּטְתֶּם	זֻנַּטְתֶּם	זֻנַּטְתֶּם	זנטתם	זנטתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PUAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.2FPL	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנַּטְתֶּן	זֻנַּטְתֶּן	זֻנַּטְתֶּן	זנטתן	זנטתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PUAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-1935f25d3b.PST.3PL	SYN-LX-1935f25d3b	SYN-RT-57939cbefe	זֻנְּטוּ	זֻנְּטוּ	זֻנְּטוּ	זנטו	זנטו			V	FIN	PST	NA	IND	3	PL	NA	NA	PUAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.1SG	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּדְתִּי	רֻלַּדְתִּי	רֻלַּדְתִּי	רלדתי	רלדתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PUAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.2MSG	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּדְתָּ	רֻלַּדְתָּ	רֻלַּדְתָּ	רלדת	רלדת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PUAL	PST.2MSG	True		False		True	SYN-LX-19406e1270:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.2FSG	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּדְתְּ	רֻלַּדְתְּ	רֻלַּדְתְּ	רלדת	רלדת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PUAL	PST.2FSG	True		False		True	SYN-LX-19406e1270:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.3MSG	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּד	רֻלַּד	רֻלַּד	רלד	רלד			V	FIN	PST	NA	IND	3	SG	MASC	NA	PUAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.3FSG	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלְּדָה	רֻלְּדָה	רֻלְּדָה	רלדה	רלדה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PUAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.1PL	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּדְנוּ	רֻלַּדְנוּ	רֻלַּדְנוּ	רלדנו	רלדנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PUAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.2MPL	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּדְתֶּם	רֻלַּדְתֶּם	רֻלַּדְתֶּם	רלדתם	רלדתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PUAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.2FPL	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלַּדְתֶּן	רֻלַּדְתֶּן	רֻלַּדְתֶּן	רלדתן	רלדתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PUAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-19406e1270.PST.3PL	SYN-LX-19406e1270	SYN-RT-a659753a63	רֻלְּדוּ	רֻלְּדוּ	רֻלְּדוּ	רלדו	רלדו			V	FIN	PST	NA	IND	3	PL	NA	NA	PUAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.1SG	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמַּצְתִּי	פִמַּצְתִּי	פִמַּצְתִּי	פמצתי	פמצתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PIEL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.2MSG	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמַּצְתָּ	פִמַּצְתָּ	פִמַּצְתָּ	פמצת	פמצת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PIEL	PST.2MSG	True		False		True	SYN-LX-19437a7341:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.2FSG	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמַּצְתְּ	פִמַּצְתְּ	פִמַּצְתְּ	פמצת	פמצת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PIEL	PST.2FSG	True		False		True	SYN-LX-19437a7341:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.3MSG	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמֵּץ	פִמֵּץ	פִמֵּץ	פמץ	פמץ			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.3FSG	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמְּצָה	פִמְּצָה	פִמְּצָה	פמצה	פמצה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PIEL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.1PL	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמַּצְנוּ	פִמַּצְנוּ	פִמַּצְנוּ	פמצנו	פמצנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PIEL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.2MPL	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמַּצְתֶּם	פִמַּצְתֶּם	פִמַּצְתֶּם	פמצתם	פמצתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PIEL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.2FPL	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמַּצְתֶּן	פִמַּצְתֶּן	פִמַּצְתֶּן	פמצתן	פמצתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PIEL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-19437a7341.PST.3PL	SYN-LX-19437a7341	SYN-RT-a5572c542b	פִמְּצוּ	פִמְּצוּ	פִמְּצוּ	פמצו	פמצו			V	FIN	PST	NA	IND	3	PL	NA	NA	PIEL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.1SG	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּלְתִּי	טֻנַּלְתִּי	טֻנַּלְתִּי	טנלתי	טנלתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PUAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.2MSG	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּלְתָּ	טֻנַּלְתָּ	טֻנַּלְתָּ	טנלת	טנלת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PUAL	PST.2MSG	True		False		True	SYN-LX-1947975254:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.2FSG	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּלְתְּ	טֻנַּלְתְּ	טֻנַּלְתְּ	טנלת	טנלת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PUAL	PST.2FSG	True		False		True	SYN-LX-1947975254:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.3MSG	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּל	טֻנַּל	טֻנַּל	טנל	טנל			V	FIN	PST	NA	IND	3	SG	MASC	NA	PUAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.3FSG	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנְּלָה	טֻנְּלָה	טֻנְּלָה	טנלה	טנלה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PUAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.1PL	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּלְנוּ	טֻנַּלְנוּ	טֻנַּלְנוּ	טנלנו	טנלנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PUAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.2MPL	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּלְתֶּם	טֻנַּלְתֶּם	טֻנַּלְתֶּם	טנלתם	טנלתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PUAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.2FPL	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנַּלְתֶּן	טֻנַּלְתֶּן	טֻנַּלְתֶּן	טנלתן	טנלתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PUAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-1947975254.PST.3PL	SYN-LX-1947975254	SYN-RT-dac307efa4	טֻנְּלוּ	טֻנְּלוּ	טֻנְּלוּ	טנלו	טנלו			V	FIN	PST	NA	IND	3	PL	NA	NA	PUAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PUAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.1SG	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלַדְתִּי	הִפְלַדְתִּי	הִפְלַדְתִּי	הפלדתי	הפלדתי			V	FIN	PST	NA	IND	1	SG	NA	NA	HIFIL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.2MSG	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלַדְתָּ	הִפְלַדְתָּ	הִפְלַדְתָּ	הפלדת	הפלדת			V	FIN	PST	NA	IND	2	SG	MASC	NA	HIFIL	PST.2MSG	True		False		True	SYN-LX-194b59604b:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.2FSG	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלַדְתְּ	הִפְלַדְתְּ	הִפְלַדְתְּ	הפלדת	הפלדת			V	FIN	PST	NA	IND	2	SG	FEM	NA	HIFIL	PST.2FSG	True		False		True	SYN-LX-194b59604b:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.3MSG	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלִיד	הִפְלִיד	הִפְלִיד	הפליד	הפליד			V	FIN	PST	NA	IND	3	SG	MASC	NA	HIFIL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.3FSG	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלִידָה	הִפְלִידָה	הִפְלִידָה	הפלידה	הפלידה			V	FIN	PST	NA	IND	3	SG	FEM	NA	HIFIL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.1PL	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלַדְנוּ	הִפְלַדְנוּ	הִפְלַדְנוּ	הפלדנו	הפלדנו			V	FIN	PST	NA	IND	1	PL	NA	NA	HIFIL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.2MPL	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלַדְתֶּם	הִפְלַדְתֶּם	הִפְלַדְתֶּם	הפלדתם	הפלדתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	HIFIL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.2FPL	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלַדְתֶּן	הִפְלַדְתֶּן	הִפְלַדְתֶּן	הפלדתן	הפלדתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	HIFIL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-194b59604b.PST.3PL	SYN-LX-194b59604b	SYN-RT-c83165fc7f	הִפְלִידוּ	הִפְלִידוּ	הִפְלִידוּ	הפלידו	הפלידו			V	FIN	PST	NA	IND	3	PL	NA	NA	HIFIL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-194c09e619.PST.1SG	SYN-LX-194c09e619	SYN-RT-ecd069c6b6	זִשַּׁמְתִּי	זִשַּׁמְתִּי	זִשַּׁמְתִּי	זשמתי	זשמתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PIEL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-194c09e619.PST.2MSG	SYN-LX-194c09e619	SYN-RT-ecd069c6b6	זִשַּׁמְתָּ	זִשַּׁמְתָּ	זִשַּׁמְתָּ	זשמת	זשמת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PIEL	PST.2MSG	True		False		True	SYN-LX-194c09e619:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-194c09e619.PST.2FSG	SYN-LX-194c09e619	SYN-RT-ecd069c6b6	זִשַּׁמְתְּ	זִשַּׁמְתְּ	זִשַּׁמְתְּ	זשמת	זשמת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PIEL	PST.2FSG	True		False		True	SYN-LX-194c09e619:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-194c09e619.PST.3MSG	SYN-LX-194c09e619	SYN-RT-ecd069c6b6	זִשֵּׁם	זִשֵּׁם	זִשֵּׁם	זשם	זשם			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PIEL:PST.3MSG	1.0	GOLD	SYNTHETIC
